"Manufacturer";"Varient";"Details";"India_Locations";"Model";"Distance_Travelled";"Fuel_Type";"Engine_Capacity";"Transmission";"Price_INR"
"Toyota";"Corolla";"GL ";"Mahbubnagar";"1995";"150000";"Petrol";"1600";"Manual";"1250000"
"Honda";"City";"1.3 i-VTEC ";"Mahbubnagar";"2013";"138000";"Petrol";"1300";"Manual";"2585000"
"MG";"HS";"1.5 Turbo ";"Mahbubnagar";"2021";"29000";"Petrol";"1500";"Automatic";"7500000"
"Honda";"Vezel";"Hybrid Z Honda Sensing  ";"Mahbubnagar";"2016";"151000";"Petrol";"1500";"Automatic";"5800000"
"Suzuki";"Cultus";"EURO II ";"Mahbubnagar";"2012";"96000";"Petrol";"1000";"Manual";"1320000"
"Honda";"Civic EK";"VTi 1.6 ";"Mahbubnagar";"1996";"185000";"Petrol";"1600";"Manual";"970000"
"Hyundai";"Excel";"Basegrade ";"Mahbubnagar";"1993";"100000";"Petrol";"1500";"Manual";"450000"
"Honda";"HR-V";"VTi-S ";"Mahbubnagar";"2022";"6200";"Petrol";"1500";"Automatic";"7450000"
"Honda";"City";"Aspire 1.3 i-VTEC ";"Mahbubnagar";"2012";"170000";"Petrol";"1300";"Manual";"2600000"
"Honda";"City";"i-VTEC ";"Mahbubnagar";"2011";"120000";"Petrol";"1300";"Manual";"2850000"
"Suzuki";"Wagon R";"VXL ";"Mahbubnagar";"2018";"80000";"Petrol";"1000";"Manual";"2500000"
"Toyota";"Prado";"TX 2.7 ";"Mahbubnagar";"2019";"1500";"Petrol";"2700";"Automatic";"37000000"
"Honda";"City";"Aspire Prosmatec 1.5 i-VTEC ";"Mahbubnagar";"2019";"75000";"Petrol";"1500";"Automatic";"4080000"
"Toyota";"Aqua";"G LED Soft Leather Selection  ";"Mahbubnagar";"2012";"73690";"Hybrid";"1500";"Automatic";"4200000"
"Toyota";"Corolla";"Altis X Automatic 1.6 ";"Mahbubnagar";"2021";"24000";"Petrol";"1600";"Automatic";"5800000"
"Suzuki";"Swift";"DLX 1.3 ";"Mahbubnagar";"2011";"107000";"Petrol";"1300";"Manual";"1950000"
"Suzuki";"Wagon R";"VXL ";"Mahbubnagar";"2021";"50000";"Petrol";"1000";"Manual";"2770000"
"Suzuki";"Alto";"VXR ";"Mahbubnagar";"2012";"100000";"Petrol";"1000";"Manual";"1150000"
"Honda";"City";"1.3 i-VTEC ";"Mahbubnagar";"2017";"85000";"Petrol";"1300";"Manual";"3500000"
"Suzuki";"Cultus";"Limited Edition ";"Mahbubnagar";"2016";"51000";"Petrol";"1000";"Manual";"1650000"
"KIA";"Picanto";"1.0 AT ";"Mahbubnagar";"2021";"35000";"Petrol";"1000";"Automatic";"3100000"
"Honda";"City";"1.3 i-VTEC Prosmatec ";"Mahbubnagar";"2019";"74000";"Petrol";"1300";"Automatic";"3795000"
"Toyota";"Prius";"G Touring Selection 1.5 ";"Mahbubnagar";"2006";"224000";"Petrol";"1500";"Automatic";"2740000"
"Suzuki";"FX";"GA ";"Mahbubnagar";"1987";"40000";"Petrol";"800";"Manual";"290000"
"Suzuki";"Wagon R";"VXL ";"Mahbubnagar";"2022";"38000";"Petrol";"1000";"Manual";"3300000"
"Suzuki";"Cultus";"VXR ";"Mahbubnagar";"2004";"10000";"Petrol";"1000";"Manual";"700000"
"Toyota";"Corolla";"X HID 40th Anniversary Limited 1.5 ";"Mahbubnagar";"2006";"342788";"Petrol";"1500";"Automatic";"2100000"
"Toyota";"Aqua";"G LED Soft Leather Selection  ";"Mahbubnagar";"2016";"79000";"Hybrid";"1500";"Automatic";"5000000"
"Honda";"Vezel";"Hybrid Z Honda Sensing  ";"Mahbubnagar";"2017";"85000";"Petrol";"1500";"Automatic";"6900000"
"Honda";"Civic";"VTi Oriel Prosmatec 1.8 i-VTEC ";"Mahbubnagar";"2010";"165000";"Petrol";"1800";"Automatic";"2270000"
"Honda";"City";"1.3 i-VTEC ";"Mahbubnagar";"2013";"190000";"Petrol";"1300";"Manual";"2600000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Mahbubnagar";"2021";"55000";"Petrol";"1800";"Automatic";"6650000"
"Volkswagen";"Beetle";"1200";"Mahbubnagar";"1972";"210000";"Petrol";"1200";"Manual";"1450000"
"Toyota";"Land Cruiser";"AX ";"Mahbubnagar";"2015";"46000";"Petrol";"4600";"Automatic";"34500000"
"Mitsubishi";"Pajero";"Exceed 2.8D ";"Mahbubnagar";"1996";"135000";"Diesel";"2800";"Manual";"2300000"
"Honda";"Vezel";"Hybrid Z ";"Mahbubnagar";"2015";"139000";"Hybrid";"1500";"Automatic";"5300000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Mahbubnagar";"2021";"21000";"Petrol";"1800";"Automatic";"7100000"
"Honda";"Civic";"VTi 1.6 ";"Mahbubnagar";"2000";"200000";"Petrol";"1600";"Manual";"1130000"
"Toyota";"Hilux";"Revo V Automatic 2.8 ";"Mahbubnagar";"2022";"8000";"Diesel";"2800";"Automatic";"14000000"
"Honda";"City";"1.3 i-VTEC Prosmatec ";"Mahbubnagar";"2019";"97000";"Petrol";"1300";"Automatic";"4475000"
"Honda";"Civic";"1.8 i-VTEC CVT ";"Mahbubnagar";"2018";"78000";"Petrol";"1800";"Automatic";"5600000"
"Toyota";"Land Cruiser";"ZX ";"Mahbubnagar";"2017";"25000";"Petrol";"4600";"Automatic";"48000000"
"MG";"HS";"1.5 Turbo ";"Mahbubnagar";"2021";"85000";"Petrol";"1500";"Automatic";"7200000"
"Honda";"Vezel";"Hybrid RS Honda Sensing  ";"Mahbubnagar";"2017";"84000";"Petrol";"1500";"Automatic";"7300000"
"Toyota";"Corolla";"GLi 1.3 VVTi ";"Mahbubnagar";"2011";"112000";"Petrol";"1300";"Manual";"2700000"
"Suzuki";"Mehran";"VXR (CNG) ";"Mahbubnagar";"2004";"150000";"CNG";"800";"Manual";"485000"
"KIA";"Picanto";"1.0 MT ";"Mahbubnagar";"2022";"22000";"Petrol";"1000";"Manual";"3100000"
"Suzuki";"Swift";"DLX 1.3 Navigation  ";"Mahbubnagar";"2018";"71000";"Petrol";"1300";"Manual";"2750000"
"Toyota";"Fortuner";"2.8 Sigma 4 ";"Mahbubnagar";"2022";"11000";"Diesel";"2800";"Automatic";"19500000"
"Honda";"City";"i-DSI ";"Mahbubnagar";"2006";"65000";"Petrol";"1300";"Manual";"1580000"
"Toyota";"Hilux";"Revo V Automatic 2.8 ";"Mahbubnagar";"2018";"84000";"Diesel";"2800";"Automatic";"10500000"
"Toyota";"Corolla";"XLi VVTi Ecotec ";"Mahbubnagar";"2012";"290000";"Petrol";"1300";"Manual";"2350000"
"Honda";"City";"Aspire Prosmatec 1.5 i-VTEC ";"Mahbubnagar";"2016";"71000";"Petrol";"1500";"Automatic";"3750000"
"Toyota";"Yaris";"ATIV X CVT 1.5 ";"Mahbubnagar";"2022";"53000";"Petrol";"1500";"Automatic";"4950000"
"Honda";"City";"i-DSI ";"Mahbubnagar";"2005";"323500";"Petrol";"1300";"Manual";"1690000"
"Honda";"City";"1.3 i-VTEC ";"Mahbubnagar";"2009";"188000";"Petrol";"1300";"Manual";"2050000"
"Suzuki";"Alto";"VXR ";"Mahbubnagar";"2021";"12000";"Petrol";"660";"Manual";"2515000"
"Daihatsu";"Cuore";"CX Eco ";"Mahbubnagar";"2010";"99999";"Petrol";"800";"Manual";"1000000"
"Suzuki";"Alto";"VXR (CNG) ";"Mahbubnagar";"2007";"170000";"Petrol";"1000";"Manual";"870000"
"Honda";"Civic";"1.5 VTEC Turbo Oriel ";"Mahbubnagar";"2022";"3000";"Petrol";"1500";"Automatic";"8845000"
"Honda";"Vezel";"Hybrid Z ";"Mahbubnagar";"2018";"84000";"Hybrid";"1500";"Automatic";"7700000"
"Toyota";"Corolla";"Altis Grande CVT-i 1.8 ";"Mahbubnagar";"2015";"56385";"Petrol";"1800";"Automatic";"4700000"
"Daihatsu";"Move";"Custom L ";"Mahbubnagar";"2011";"180000";"Petrol";"660";"Automatic";"1850000"
"Honda";"Civic Rebirth";"VTi Oriel Prosmatec 1.8 i-VTEC ";"Mahbubnagar";"2012";"112000";"Petrol";"1800";"Automatic";"2725000"
"Suzuki";"Mehran";"VXR Euro II ";"Mahbubnagar";"2018";"72300";"Petrol";"796";"Manual";"1430000"
"Honda";"City";"i-DSI ";"Mahbubnagar";"2005";"210000";"Petrol";"1300";"Manual";"1650000"
"Daihatsu";"Move";"L ";"Mahbubnagar";"2012";"90000";"Petrol";"660";"Automatic";"2025000"
"Suzuki";"FX";"GA ";"Mahbubnagar";"1987";"100000";"Petrol";"800";"Manual";"370000"
"Suzuki";"Mehran";"VX (CNG) ";"Mahbubnagar";"2012";"165000";"Petrol";"800";"Manual";"790000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Mahbubnagar";"2017";"87000";"Petrol";"1800";"Automatic";"5200000"
"Suzuki";"Alto";"VXR (CNG) ";"Mahbubnagar";"2010";"140000";"Petrol";"1000";"Manual";"1050000"
"Toyota";"Corolla";"GLi 1.3 VVTi ";"Mahbubnagar";"2010";"1234";"Petrol";"1300";"Manual";"2250000"
"Mazda";"";"2008";"Mahbubnagar";"2008";"3491";"Petrol";"1300";"Automatic";"1950000"
"KIA";"Sorento";"2.4 FWD ";"Mahbubnagar";"2021";"19000";"Petrol";"2400";"Automatic";"9700000"
"Suzuki";"Alto";"VXR ";"Mahbubnagar";"2023";"1";"Petrol";"660";"Manual";"2622000"
"Suzuki";"Alto";"VXR ";"Mahbubnagar";"2022";"1";"Petrol";"660";"Manual";"2525000"
"Suzuki";"Alto";"VXR ";"Mahbubnagar";"2020";"42000";"Petrol";"660";"Manual";"2350000"
"Toyota";"Corolla";"Altis Automatic 1.6 ";"Mahbubnagar";"2018";"91200";"Petrol";"1600";"Automatic";"4750000"
"Suzuki";"Khyber";"GA ";"Mahbubnagar";"1999";"99999";"Petrol";"1000";"Manual";"498000"
"Suzuki";"Cultus";"Limited Edition ";"Mahbubnagar";"2016";"64000";"Petrol";"1000";"Manual";"1700000"
"Toyota";"Corolla";"Altis Grande X CVT-i 1.8 Beige Interior ";"Mahbubnagar";"2022";"20000";"Petrol";"1799";"Automatic";"7200000"
"Daihatsu";"Cuore";"CX Automatic ";"Mahbubnagar";"2004";"180000";"Petrol";"800";"Automatic";"1070000"
"Suzuki";"Alto";"VXL AGS ";"Mahbubnagar";"2022";"40000";"Petrol";"660";"Automatic";"2850000"
"Toyota";"Prius";"S LED Edition 1.8 ";"Mahbubnagar";"2012";"138000";"Hybrid";"1800";"Automatic";"4200000"
"KIA";"Picanto";"1.0 AT ";"Mahbubnagar";"2021";"54000";"Petrol";"998";"Automatic";"3100000"
"Suzuki";"Swift";"DLX 1.3 ";"Mahbubnagar";"2016";"131000";"Petrol";"1300";"Manual";"1985000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Mahbubnagar";"2018";"83000";"Petrol";"1800";"Automatic";"5500000"
"Honda";"Civic Eagle Eye";"EXi ";"Mahbubnagar";"2004";"111111";"Petrol";"1500";"Manual";"1290000"
"Honda";"City";"1.3 i-VTEC ";"Mahbubnagar";"2018";"80000";"Petrol";"1300";"Manual";"3630000"
"Toyota";"Yaris";"GLI MT 1.3 ";"Mahbubnagar";"2021";"16000";"Petrol";"1300";"Manual";"4050000"
"Suzuki";"Mehran";"VX (CNG) ";"Mahbubnagar";"2004";"83502";"Petrol";"800";"Manual";"635000"
"Honda";"City";"1.3 i-VTEC ";"Mahbubnagar";"2011";"12345";"Petrol";"1300";"Manual";"2550000"
"Honda";"Vezel";"Hybrid Z ";"Mahbubnagar";"2017";"77500";"Hybrid";"1500";"Automatic";"7100000"
"Suzuki";"Cultus";"Auto Gear Shift ";"Mahbubnagar";"2022";"16000";"Petrol";"1000";"Automatic";"4000000"
"Toyota";"Fortuner";"2.7 VVTi ";"Mahbubnagar";"2017";"109000";"Petrol";"2700";"Automatic";"6000000"
"Suzuki";"Cultus";"VXR (CNG) ";"Mahbubnagar";"2005";"178000";"Petrol";"1000";"Manual";"800000"
"Subaru";"Stella";"L Smart Assist ";"Mahbubnagar";"2015";"145000";"Petrol";"660";"Automatic";"2290000"
"Toyota";"Corolla";"XLi VVTi ";"Mahbubnagar";"2013";"102500";"Petrol";"1300";"Manual";"2750000"
"Daihatsu";"Charade";"CX ";"Mahbubnagar";"1986";"400000";"Petrol";"1000";"Manual";"350000"
"Toyota";"Corolla";"Altis Automatic 1.6 ";"Mahbubnagar";"2019";"67000";"Petrol";"1600";"Automatic";"5200000"
"Toyota";"Land Cruiser";"ZX Gasoline 3.5L ";"Mahbubnagar";"2022";"12";"Petrol";"3500";"Automatic";"95000000"
"Toyota";"Prius";"G Touring Selection Leather Package 1.8 ";"Mahbubnagar";"2010";"180000";"Hybrid";"1800";"Automatic";"3180000"
"Toyota";"Hilux";"Revo V Automatic 2.8 ";"Mahbubnagar";"2019";"64000";"Diesel";"2800";"Automatic";"11500000"
"Toyota";"Corolla Indus";"XE ";"Mahbubnagar";"1999";"294358";"Petrol";"1300";"Manual";"1250000"
"Honda";"Civic Reborn";"VTi Prosmatec 1.8 i-VTEC ";"Mahbubnagar";"2006";"112000";"Petrol";"1800";"Automatic";"1950000"
"Suzuki";"Wagon R";"VXR ";"Mahbubnagar";"2019";"75000";"Petrol";"1000";"Manual";"2200000"
"Hyundai";"Sonata";"2.5";"Mahbubnagar";"2022";"12000";"Petrol";"2497";"Automatic";"11700000"
"Toyota";"Passo";"X ";"Mahbubnagar";"2005";"1";"Petrol";"1000";"Automatic";"1665000"
"Daihatsu";"Sonica";"RS ";"Mahbubnagar";"2007";"154280";"Petrol";"660";"Automatic";"1780000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Mahbubnagar";"2020";"67000";"Petrol";"1800";"Automatic";"6350000"
"Toyota";"Hilux";"Revo Rocco ";"Mahbubnagar";"2022";"15000";"Diesel";"2800";"Automatic";"15000000"
"Hyundai";"Santro";"Club ";"Mahbubnagar";"2006";"198000";"Petrol";"1000";"Manual";"850000"
"Daihatsu";"Mira";"Custom RS ";"Mahbubnagar";"2008";"150000";"Petrol";"660";"Automatic";"1890000"
"Toyota";"Passo";"G 1.0 ";"Mahbubnagar";"2007";"161000";"Petrol";"1000";"Automatic";"1730000"
"Toyota";"Corolla";"Altis Grande CVT-i 1.8 ";"Mahbubnagar";"2020";"48000";"Petrol";"1800";"Automatic";"6350000"
"Honda";"Vezel";"Hybrid Z ";"Mahbubnagar";"2016";"130000";"Hybrid";"1500";"Automatic";"6800000"
"Toyota";"Prius";"PHV GR Sport ";"Mahbubnagar";"2017";"46500";"Hybrid";"1800";"Automatic";"10500000"
"Toyota";"Corolla";"GLi 1.3 VVTi ";"Mahbubnagar";"2018";"90500";"Petrol";"1300";"Manual";"4150000"
"Suzuki";"Wagon R";"VXR ";"Mahbubnagar";"2021";"51000";"Petrol";"1000";"Manual";"2795000"
"Honda";"City";"1.5L ASPIRE CVT ";"Mahbubnagar";"2023";"4000";"Petrol";"1500";"Automatic";"6000000"
"Toyota";"Corolla";"Altis 1.6 X CVT-i Special Edition ";"Mahbubnagar";"2022";"23000";"Petrol";"1598";"Automatic";"6900000"
"Suzuki";"Cultus";"EURO II ";"Mahbubnagar";"2015";"100000";"Petrol";"1000";"Manual";"1650000"
"Honda";"City";"1.3 i-VTEC ";"Mahbubnagar";"2012";"170000";"Petrol";"1300";"Manual";"2600000"
"Honda";"Civic";"VTi Prosmatec 1.6 ";"Mahbubnagar";"2006";"120000";"Petrol";"1600";"Automatic";"1900000"
"Suzuki";"Mehran";"VXR Euro II ";"Mahbubnagar";"2016";"47000";"Petrol";"796";"Manual";"1075000"
"Suzuki";"Mehran";"VXR Euro II ";"Mahbubnagar";"2014";"48000";"Petrol";"796";"Manual";"1170000"
"Suzuki";"Alto";"ECO-S ";"Mahbubnagar";"2012";"115000";"Petrol";"660";"Automatic";"2060000"
"Honda";"Civic Reborn";"VTi Oriel Prosmatec 1.8 i-VTEC ";"Mahbubnagar";"2012";"143000";"Petrol";"1800";"Automatic";"2445000"
"Toyota";"Passo";"X V Package ";"Mahbubnagar";"2010";"74000";"Petrol";"1000";"Automatic";"2550000"
"Suzuki";"Cultus";"VXL ";"Mahbubnagar";"2019";"66000";"Petrol";"1000";"Manual";"2920000"
"Honda";"Civic";"VTi Oriel 1.6 ";"Mahbubnagar";"2004";"260000";"Petrol";"1600";"Manual";"1580000"
"Suzuki";"Alto";"VXL AGS ";"Mahbubnagar";"2021";"30000";"Petrol";"660";"Automatic";"2825000"
"Toyota";"Corolla Indus";"XE ";"Mahbubnagar";"1998";"150";"Petrol";"1300";"Manual";"1200000"
"Toyota";"Corolla";"Altis Automatic 1.6 ";"Mahbubnagar";"2020";"47000";"Petrol";"1600";"Automatic";"5350000"
"Toyota";"Vitz";"F M Package 1.0 ";"Mahbubnagar";"2013";"98000";"Petrol";"1000";"Automatic";"2930000"
"Suzuki";"Cultus";"EURO II ";"Mahbubnagar";"2015";"70000";"Petrol";"1000";"Manual";"1725000"
"Honda";"Civic Eagle Eye";"VTi 1.6 ";"Mahbubnagar";"2006";"223333";"Petrol";"1600";"Manual";"1780000"
"Honda";"Civic EG";"EX ";"Mahbubnagar";"1995";"200000";"Petrol";"1500";"Manual";"680000"
"Toyota";"Corolla";"GLi 1.3 VVTi ";"Mahbubnagar";"2014";"11000";"Petrol";"1300";"Manual";"3400000"
"Suzuki";"Mehran";"VXR Euro II ";"Mahbubnagar";"2018";"72500";"Petrol";"800";"Manual";"1395000"
"Honda";"Civic Reborn";"VTi Oriel Prosmatec 1.8 i-VTEC ";"Mahbubnagar";"2010";"145700";"Petrol";"1800";"Automatic";"2225000"
"Honda";"City";"EXi ";"Mahbubnagar";"2000";"1";"Petrol";"1300";"Manual";"950000"
"Suzuki";"Swift";"DLX Automatic 1.3 Navigation ";"Mahbubnagar";"2021";"31000";"Petrol";"1300";"Automatic";"3500000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Mahbubnagar";"2021";"30000";"Petrol";"1800";"Automatic";"7250000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Mahbubnagar";"2017";"100000";"Petrol";"1800";"Automatic";"4700000"
"Suzuki";"Wagon R";"VXL ";"Mahbubnagar";"2018";"136000";"Petrol";"1000";"Manual";"2175000"
"Daihatsu";"Mira";"X Memorial Edition ";"Mahbubnagar";"2013";"88000";"Petrol";"660";"Automatic";"2400000"
"Suzuki";"Cultus";"VXR ";"Mahbubnagar";"2007";"123456";"Petrol";"1000";"Manual";"960000"
"Suzuki";"Wagon R";"VXL ";"Mahbubnagar";"2020";"49000";"Petrol";"1000";"Manual";"2690000"
"Suzuki";"Mehran";"VXR ";"Mahbubnagar";"2008";"75000";"Petrol";"800";"Manual";"790000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Mahbubnagar";"2018";"45000";"Petrol";"1800";"Automatic";"6000000"
"Mazda";"RX";"Type S ";"Mahbubnagar";"2003";"10000";"Petrol";"1300";"Manual";"3200000"
"Toyota";"Corolla";"GLi 1.3 VVTi ";"Mahbubnagar";"2017";"90500";"Petrol";"1300";"Manual";"4150000"
"Suzuki";"Mehran";"VX ";"Mahbubnagar";"1997";"123456";"Petrol";"800";"Manual";"410000"
"Suzuki";"Mehran";"VX ";"Mahbubnagar";"2001";"1000000";"Petrol";"800";"Manual";"515000"
"Suzuki";"Mehran";"VXR Euro II ";"Mahbubnagar";"2017";"68000";"Petrol";"796";"Manual";"1325000"
"Honda";"Civic Rebirth";"VTi 1.8 i-VTEC ";"Mahbubnagar";"2012";"88000";"Petrol";"1800";"Manual";"2700000"
"Toyota";"Corolla";"LX Limited 1.3 ";"Mahbubnagar";"1980";"100000";"Petrol";"1300";"Manual";"750000"
"Toyota";"Land Cruiser";"VX Limited 4.7 ";"Mahbubnagar";"2001";"180000";"Petrol";"4663";"Automatic";"9500000"
"Suzuki";"Mehran";"VXR Euro II ";"Mahbubnagar";"2017";"95000";"Petrol";"796";"Manual";"990000"
"Datsun";"";"1978";"Mahbubnagar";"1978";"419499";"Diesel";"8000";"Manual";"1950000"
"Nissan";"Juke";"15RX ";"Mahbubnagar";"2010";"106000";"Petrol";"1500";"Automatic";"2750000"
"Suzuki";"Mehran";"VXR Euro II ";"Mahbubnagar";"2018";"34000";"Petrol";"796";"Manual";"1570000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Mahbubnagar";"2021";"24000";"Petrol";"1800";"Automatic";"6950000"
"Daihatsu";"Cuore";"CL Eco ";"Mahbubnagar";"2005";"134000";"Petrol";"800";"Manual";"875000"
"Toyota";"Corolla";"XLi VVTi Limited Edition ";"Mahbubnagar";"2014";"149000";"Petrol";"1300";"Manual";"3050000"
"Mercedes";"Benz C Class";"C180 ";"Mahbubnagar";"2009";"150";"Petrol";"1800";"Automatic";"4500000"
"Honda";"City";"1.3 i-VTEC ";"Mahbubnagar";"2011";"111111";"Petrol";"1300";"Manual";"2380000"
"Suzuki";"Alto";"GII ";"Mahbubnagar";"2009";"140000";"Petrol";"660";"Automatic";"1545000"
"Suzuki";"Wagon R";"Hybrid FX ";"Mahbubnagar";"2018";"28900";"Hybrid";"660";"Automatic";"3430000"
"Suzuki";"Mehran";"VX ";"Mahbubnagar";"2010";"183000";"Petrol";"800";"Manual";"800000"
"Toyota";"Corolla";"Altis 1.6 X CVT-i ";"Mahbubnagar";"2022";"36000";"Petrol";"1600";"Automatic";"6150000"
"Mercedes";"Benz C Class";"C180 Exclusive ";"Mahbubnagar";"2017";"37000";"Petrol";"1500";"Automatic";"19600000"
"Toyota";"Corolla";"XLi VVTi ";"Mahbubnagar";"2016";"85000";"Petrol";"1300";"Manual";"3300000"
"Suzuki";"Cultus";"VXRi (CNG) ";"Mahbubnagar";"2008";"92000";"Petrol";"1000";"Manual";"1100000"
"Suzuki";"Mehran";"VXR Euro II ";"Mahbubnagar";"2016";"83542";"Petrol";"800";"Manual";"1295000"
"Mazda";"Flair";"XG ";"Mahbubnagar";"2014";"97000";"Petrol";"660";"Automatic";"2499000"
"Suzuki";"Mehran";"VXR Euro II ";"Mahbubnagar";"2017";"54000";"Petrol";"796";"Manual";"1330000"
"Toyota";"Prius";"S LED Edition 1.8 ";"Mahbubnagar";"2014";"1255";"Hybrid";"1800";"Automatic";"5200000"
"Toyota";"Prado";"TX Limited 2.7 ";"Mahbubnagar";"2011";"125000";"Petrol";"2700";"Automatic";"15500000"
"Honda";"City";"i-DSI ";"Mahbubnagar";"2004";"170000";"Petrol";"1300";"Manual";"1550000"
"Suzuki";"Alto";"TURBO RS ";"Mahbubnagar";"2015";"122000";"Petrol";"660";"Automatic";"2650000"
"Honda";"Civic";"EX ";"Mahbubnagar";"1995";"100000";"Petrol";"1500";"Manual";"770000"
"Toyota";"Aygo";"Standard ";"Mahbubnagar";"2014";"40000";"Petrol";"1000";"Automatic";"2750000"
"Toyota";"Corolla";"G L Package 1.5 ";"Mahbubnagar";"2005";"182000";"Petrol";"1500";"Automatic";"2050000"
"Suzuki";"Cultus";"VXR ";"Mahbubnagar";"2018";"48000";"Petrol";"1000";"Manual";"2795000"
"Toyota";"Corolla";"Altis Cruisetronic 1.8 ";"Mahbubnagar";"2009";"235000";"Petrol";"1800";"Automatic";"2180000"
"Nissan";"Sunny";"EX Saloon 1.3 ";"Mahbubnagar";"2005";"296393";"Petrol";"1300";"Manual";"1530000"
"KIA";"Sorento";"3.5 FWD ";"Mahbubnagar";"2021";"28000";"Petrol";"3500";"Automatic";"10300000"
"Daihatsu";"Mira";"X Memorial Edition ";"Mahbubnagar";"2015";"89000";"Petrol";"660";"Automatic";"2850000"
"Suzuki";"Mehran";"VX (CNG) ";"Mahbubnagar";"2010";"50000";"Petrol";"800";"Manual";"765000"
"Honda";"City";"EXi ";"Mahbubnagar";"2000";"200000";"Petrol";"1300";"Manual";"1090000"
"Honda";"City";"Aspire Prosmatec 1.5 i-VTEC ";"Mahbubnagar";"2016";"92000";"Petrol";"1500";"Automatic";"3650000"
"Suzuki";"Bolan";"VX ";"Mahbubnagar";"2011";"180846";"Petrol";"800";"Manual";"730000"
"Honda";"City";"Aspire Prosmatec 1.5 i-VTEC ";"Mahbubnagar";"2014";"112000";"Petrol";"1500";"Automatic";"2885000"
"Suzuki";"Swift";"DLX 1.3 ";"Mahbubnagar";"2013";"150000";"Petrol";"1300";"Manual";"2080000"
"Toyota";"Belta";"X Business A Package 1.0 ";"Mahbubnagar";"2007";"86000";"Petrol";"1000";"Automatic";"2375000"
"Honda";"Civic";"VTi Oriel Prosmatec 1.6 ";"Mahbubnagar";"2003";"123";"Petrol";"1600";"Automatic";"1700000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Mahbubnagar";"2018";"107250";"Petrol";"1800";"Automatic";"5000000"
"Honda";"City";"EXi ";"Mahbubnagar";"2001";"115000";"Petrol";"1300";"Manual";"1080000"
"Honda";"Civic Rebirth";"VTi Oriel Prosmatec 1.8 i-VTEC ";"Mahbubnagar";"2013";"85000";"Petrol";"1800";"Automatic";"3500000"
"Suzuki";"Liana";"RXi ";"Mahbubnagar";"2007";"330000";"Petrol";"1300";"Manual";"920000"
"Suzuki";"Cultus";"EURO II ";"Mahbubnagar";"2012";"32315";"Petrol";"1000";"Manual";"1450000"
"Toyota";"Corolla";"XLi ";"Mahbubnagar";"2007";"300000";"Petrol";"1300";"Manual";"2000000"
"Suzuki";"Alto";"VXR ";"Mahbubnagar";"2009";"77100";"Petrol";"1000";"Manual";"830000"
"BMW";"";"320i ";"Mahbubnagar";"2005";"162000";"Petrol";"2000";"Automatic";"3350000"
"Honda";"Civic";"VTi Oriel Prosmatec 1.8 i-VTEC ";"Mahbubnagar";"2014";"87000";"Petrol";"1800";"Automatic";"3500000"
"Suzuki";"Ravi";"Euro II ";"Mahbubnagar";"2022";"123456";"Petrol";"800";"Manual";"1785000"
"Toyota";"Corolla Axio";"X 1.5 ";"Mahbubnagar";"2007";"90000";"Petrol";"1500";"Automatic";"2850000"
"Suzuki";"Mehran";"VX ";"Mahbubnagar";"2004";"345345";"Petrol";"800";"Manual";"560000"
"Toyota";"Corolla Indus";"2.0D ";"Mahbubnagar";"2001";"100000";"Diesel";"2000";"Manual";"1500000"
"Mitsubishi";"Lancer";"GLX Automatic 1.6 ";"Mahbubnagar";"2007";"165000";"Petrol";"1600";"Automatic";"1665000"
"Honda";"Jade";"Hybrid X ";"Mahbubnagar";"2018";"50000";"Hybrid";"1496";"Automatic";"7000000"
"Honda";"Civic Reborn";"VTi Oriel 1.8 i-VTEC ";"Mahbubnagar";"2012";"123456";"Petrol";"1800";"Manual";"2430000"
"Toyota";"Corolla";"2.0D Saloon ";"Mahbubnagar";"2004";"123456";"Diesel";"2000";"Manual";"1350000"
"Daihatsu";"Cuore";"CX Eco ";"Mahbubnagar";"2006";"201250";"Petrol";"800";"Manual";"800000"
"Daihatsu";"Mira";"X SA lll ";"Mahbubnagar";"2020";"25350";"Petrol";"660";"Automatic";"3700000"
"Honda";"City";"1.3 i-VTEC ";"Mahbubnagar";"2014";"116000";"Petrol";"1300";"Manual";"3095000"
"Honda";"City";"1.3 i-VTEC ";"Mahbubnagar";"2010";"137000";"Petrol";"1300";"Manual";"2195000"
"Honda";"Civic Reborn";"VTi Oriel 1.8 i-VTEC ";"Mahbubnagar";"2009";"180000";"Petrol";"1800";"Manual";"1700000"
"Toyota";"Hilux";"Double Cab ";"Mahbubnagar";"1991";"300000";"Diesel";"2400";"Manual";"1750000"
"Toyota";"Vitz";"F 1.0 ";"Mahbubnagar";"2017";"136000";"Petrol";"1000";"Automatic";"3850000"
